TIME     I(1.660000000e+01,1.100000000e+01,12) Vin(2.520000000e+00,2.190000000e+00) 
1.486256500e-02  2.142860000e-01 9.696970000e-01 
1.487256000e-02  2.142860000e-01 9.696970000e-01 
1.488255500e-02  2.142860000e-01 9.696970000e-01 
1.489255000e-02  1.785710000e-01 9.696970000e-01 
1.490254500e-02  1.785710000e-01 9.696970000e-01 
1.491254000e-02  1.785710000e-01 9.696970000e-01 
1.492253500e-02  1.785710000e-01 9.696970000e-01 
1.493253000e-02  1.785710000e-01 9.696970000e-01 
1.494252500e-02  1.785710000e-01 9.696970000e-01 
1.495252000e-02  1.785710000e-01 9.696970000e-01 
1.496251500e-02  1.428570000e-01 9.696970000e-01 
1.497251000e-02  1.428570000e-01 9.393940000e-01 
1.498250500e-02  1.428570000e-01 9.696970000e-01 
1.499250000e-02  1.071430000e-01 9.393940000e-01 
1.500249500e-02  1.428570000e-01 9.696970000e-01 
1.501249000e-02  1.428570000e-01 9.696970000e-01 
1.502248500e-02  1.428570000e-01 9.393940000e-01 
1.503248000e-02  1.428570000e-01 9.696970000e-01 
1.504247500e-02  1.428570000e-01 9.696970000e-01 
1.505247000e-02  1.071430000e-01 9.696970000e-01 
1.506246500e-02  1.071430000e-01 9.696970000e-01 
1.507246000e-02  1.071430000e-01 9.696970000e-01 
1.508245500e-02  1.071430000e-01 9.696970000e-01 
1.509245000e-02  1.071430000e-01 9.393940000e-01 
1.510244500e-02  1.071430000e-01 9.696970000e-01 
1.511244000e-02  1.071430000e-01 9.696970000e-01 
1.512243500e-02  1.071430000e-01 9.696970000e-01 
1.513243000e-02  1.071430000e-01 9.696970000e-01 
1.514242500e-02  1.071430000e-01 9.696970000e-01 
1.515242000e-02  1.071430000e-01 9.696970000e-01 
1.516241500e-02  1.071430000e-01 9.696970000e-01 
1.517241000e-02  1.071430000e-01 9.696970000e-01 
1.518240500e-02  1.071430000e-01 9.696970000e-01 
1.519240000e-02  1.071430000e-01 9.696970000e-01 
1.520239500e-02  1.071430000e-01 9.696970000e-01 
1.521239000e-02  1.071430000e-01 9.696970000e-01 
1.522238500e-02  1.071430000e-01 9.696970000e-01 
1.523238000e-02  1.071430000e-01 9.696970000e-01 
1.524237500e-02  1.071430000e-01 9.696970000e-01 
1.525237000e-02  1.071430000e-01 9.696970000e-01 
1.526236500e-02  1.071430000e-01 9.696970000e-01 
1.527236000e-02  1.071430000e-01 9.696970000e-01 
1.528235500e-02  1.071430000e-01 9.696970000e-01 
1.529235000e-02  1.071430000e-01 9.696970000e-01 
1.530234500e-02  1.071430000e-01 9.696970000e-01 
1.531234000e-02  1.071430000e-01 9.696970000e-01 
1.532233500e-02  1.071430000e-01 9.696970000e-01 
1.533233000e-02  1.428570000e-01 9.696970000e-01 
1.534232500e-02  1.071430000e-01 9.696970000e-01 
1.535232000e-02  1.071430000e-01 9.393940000e-01 
1.536231500e-02  1.428570000e-01 9.696970000e-01 
1.537231000e-02  1.428570000e-01 9.696970000e-01 
1.538230500e-02  1.428570000e-01 9.696970000e-01 
1.539230000e-02  1.428570000e-01 9.696970000e-01 
1.540229500e-02  1.428570000e-01 9.696970000e-01 
1.541229000e-02  1.428570000e-01 9.393940000e-01 
1.542228500e-02  1.428570000e-01 9.696970000e-01 
1.543228000e-02  1.428570000e-01 9.696970000e-01 
1.544227500e-02  7.142860000e-02 9.090910000e-01 
1.545227000e-02  1.428570000e-01 9.696970000e-01 
1.546226500e-02  1.785710000e-01 9.696970000e-01 
1.547226000e-02  1.785710000e-01 9.696970000e-01 
1.548225500e-02  1.785710000e-01 9.696970000e-01 
1.549225000e-02  1.785710000e-01 9.696970000e-01 
1.550224500e-02  1.785710000e-01 9.696970000e-01 
1.551224000e-02  1.785710000e-01 9.696970000e-01 
1.552223500e-02  1.785710000e-01 9.696970000e-01 
1.553223000e-02  1.785710000e-01 9.696970000e-01 
1.554222500e-02  1.785710000e-01 9.696970000e-01 
1.555222000e-02  1.785710000e-01 9.696970000e-01 
1.556221500e-02  1.785710000e-01 9.696970000e-01 
1.557221000e-02  1.785710000e-01 9.696970000e-01 
1.558220500e-02  2.142860000e-01 9.393940000e-01 
1.559220000e-02  2.142860000e-01 9.696970000e-01 
1.560219500e-02  2.142860000e-01 9.393940000e-01 
1.561219000e-02  2.142860000e-01 9.696970000e-01 
1.562218500e-02  2.142860000e-01 9.696970000e-01 
1.563218000e-02  2.142860000e-01 9.696970000e-01 
1.564217500e-02  2.142860000e-01 9.696970000e-01 
1.565217000e-02  2.142860000e-01 9.696970000e-01 
1.566216500e-02  2.142860000e-01 9.696970000e-01 
1.567216000e-02  2.142860000e-01 9.696970000e-01 
1.568215500e-02  2.142860000e-01 9.696970000e-01 
1.569215000e-02  2.142860000e-01 9.696970000e-01 
1.570214500e-02  2.142860000e-01 9.696970000e-01 
1.571214000e-02  2.142860000e-01 9.696970000e-01 
1.572213500e-02  2.142860000e-01 9.696970000e-01 
1.573213000e-02  1.785710000e-01 9.393940000e-01 
1.574212500e-02  2.142860000e-01 9.696970000e-01 
1.575212000e-02  2.142860000e-01 9.696970000e-01 
1.576211500e-02  2.142860000e-01 9.696970000e-01 
1.577211000e-02  2.142860000e-01 9.696970000e-01 
1.578210500e-02  2.142860000e-01 9.696970000e-01 
1.579210000e-02  2.142860000e-01 9.696970000e-01 
1.580209500e-02  2.142860000e-01 9.696970000e-01 
1.581209000e-02  2.142860000e-01 9.696970000e-01 
1.582208500e-02  2.142860000e-01 9.696970000e-01 
1.583208000e-02  2.142860000e-01 9.393940000e-01 
1.584207500e-02  2.142860000e-01 9.696970000e-01 
1.585207000e-02  2.142860000e-01 9.696970000e-01 
1.586206500e-02  2.142860000e-01 9.696970000e-01 
1.587206000e-02  2.142860000e-01 9.696970000e-01 
1.588205500e-02  2.142860000e-01 9.696970000e-01 
1.589205000e-02  2.142860000e-01 9.696970000e-01 
1.590204500e-02  2.142860000e-01 9.696970000e-01 
1.591204000e-02  2.142860000e-01 9.696970000e-01 
1.592203500e-02  2.142860000e-01 9.696970000e-01 
1.593203000e-02  2.142860000e-01 9.696970000e-01 
1.594202500e-02  2.142860000e-01 9.696970000e-01 
1.595202000e-02  2.142860000e-01 9.696970000e-01 
1.596201500e-02  2.142860000e-01 9.696970000e-01 
1.597201000e-02  2.142860000e-01 9.696970000e-01 
1.598200500e-02  2.142860000e-01 9.393940000e-01 
1.599200000e-02  2.142860000e-01 9.696970000e-01 
1.600199500e-02  2.142860000e-01 9.696970000e-01 
1.601199000e-02  2.142860000e-01 9.696970000e-01 
1.602198500e-02  1.785710000e-01 9.696970000e-01 
1.603198000e-02  1.785710000e-01 9.696970000e-01 
1.604197500e-02  2.142860000e-01 9.696970000e-01 
1.605197000e-02  2.142860000e-01 9.696970000e-01 
1.606196500e-02  1.785710000e-01 9.393940000e-01 
1.607196000e-02  2.142860000e-01 7.878790000e-01 
1.608195500e-02  2.142860000e-01 4.545450000e-01 
1.609195000e-02  1.785710000e-01 2.727270000e-01 
1.610194500e-02  2.142860000e-01 1.818180000e-01 
1.611194000e-02  2.142860000e-01 1.212120000e-01 
1.612193500e-02  2.142860000e-01 9.090910000e-02 
1.613193000e-02  2.142860000e-01 9.090910000e-02 
1.614192500e-02  2.500000000e-01 6.060610000e-02 
1.615192000e-02  2.500000000e-01 6.060610000e-02 
1.616191500e-02  2.500000000e-01 6.060610000e-02 
1.617191000e-02  2.857140000e-01 3.030300000e-02 
1.618190500e-02  1.071430000e-01 6.060610000e-02 
1.619190000e-02  2.857140000e-01 3.030300000e-02 
1.620189500e-02  3.214290000e-01 3.030300000e-02 
1.621189000e-02  3.214290000e-01 3.030300000e-02 
1.622188500e-02  3.214290000e-01 3.030300000e-02 
1.623188000e-02  3.571430000e-01 3.030300000e-02 
1.624187500e-02  3.571430000e-01 3.030300000e-02 
1.625187000e-02  3.571430000e-01 3.030300000e-02 
1.626186500e-02  3.928570000e-01 3.030300000e-02 
1.627186000e-02  4.285710000e-01 3.030300000e-02 
1.628185500e-02  4.285710000e-01 3.030300000e-02 
1.629185000e-02  4.285710000e-01 6.060610000e-02 
1.630184500e-02  4.642860000e-01 6.060610000e-02 
1.631184000e-02  4.642860000e-01 3.030300000e-02 
1.632183500e-02  5.000000000e-01 3.030300000e-02 
1.633183000e-02  5.000000000e-01 6.060610000e-02 
1.634182500e-02  5.357140000e-01 3.030300000e-02 
1.635182000e-02  5.357140000e-01 3.030300000e-02 
1.636181500e-02  5.714290000e-01 6.060610000e-02 
1.637181000e-02  5.714290000e-01 3.030300000e-02 
1.638180500e-02  6.071430000e-01 6.060610000e-02 
1.639180000e-02  6.071430000e-01 6.060610000e-02 
1.640179500e-02  6.071430000e-01 3.030300000e-02 
1.641179000e-02  6.428570000e-01 6.060610000e-02 
1.642178500e-02  6.428570000e-01 6.060610000e-02 
1.643178000e-02  6.785710000e-01 6.060610000e-02 
1.644177500e-02  6.785710000e-01 6.060610000e-02 
1.645177000e-02  7.142860000e-01 3.030300000e-02 
1.646176500e-02  7.142860000e-01 3.030300000e-02 
1.647176000e-02  6.428570000e-01 3.030300000e-02 
1.648175500e-02  7.500000000e-01 3.030300000e-02 
1.649175000e-02  7.500000000e-01 3.030300000e-02 
1.650174500e-02  7.500000000e-01 3.030300000e-02 
1.651174000e-02  7.500000000e-01 6.060610000e-02 
1.652173500e-02  7.857140000e-01 3.030300000e-02 
1.653173000e-02  7.857140000e-01 3.030300000e-02 
1.654172500e-02  7.857140000e-01 3.030300000e-02 
1.655172000e-02  8.214290000e-01 3.030300000e-02 
1.656171500e-02  8.214290000e-01 3.030300000e-02 
1.657171000e-02  8.214290000e-01 3.030300000e-02 
1.658170500e-02  8.214290000e-01 3.030300000e-02 
1.659170000e-02  8.214290000e-01 3.030300000e-02 
1.660169500e-02  8.214290000e-01 6.060610000e-02 
1.661169000e-02  8.214290000e-01 6.060610000e-02 
1.662168500e-02  8.571430000e-01 6.060610000e-02 
1.663168000e-02  8.214290000e-01 1.212120000e-01 
1.664167500e-02  8.571430000e-01 6.060610000e-02 
1.665167000e-02  8.571430000e-01 3.030300000e-02 
1.666166500e-02  8.571430000e-01 3.030300000e-02 
1.667166000e-02  8.571430000e-01 3.030300000e-02 
1.668165500e-02  8.571430000e-01 3.030300000e-02 
1.669165000e-02  8.571430000e-01 6.060610000e-02 
1.670164500e-02  8.571430000e-01 3.030300000e-02 
1.671164000e-02  8.571430000e-01 3.030300000e-02 
1.672163500e-02  8.571430000e-01 3.030300000e-02 
1.673163000e-02  8.214290000e-01 3.030300000e-02 
1.674162500e-02  8.214290000e-01 6.060610000e-02 
1.675162000e-02  8.214290000e-01 3.030300000e-02 
1.676161500e-02  8.214290000e-01 6.060610000e-02 
1.677161000e-02  8.214290000e-01 3.030300000e-02 
1.678160500e-02  8.214290000e-01 3.030300000e-02 
1.679160000e-02  8.214290000e-01 3.030300000e-02 
1.680159500e-02  7.857140000e-01 3.030300000e-02 
1.681159000e-02  8.214290000e-01 6.060610000e-02 
1.682158500e-02  7.857140000e-01 3.030300000e-02 
1.683158000e-02  7.857140000e-01 6.060610000e-02 
1.684157500e-02  7.857140000e-01 3.030300000e-02 
1.685157000e-02  7.500000000e-01 3.030300000e-02 
1.686156500e-02  7.500000000e-01 6.060610000e-02 
1.687156000e-02  7.500000000e-01 3.030300000e-02 
1.688155500e-02  7.500000000e-01 6.060610000e-02 
1.689155000e-02  7.142860000e-01 3.030300000e-02 
1.690154500e-02  7.142860000e-01 6.060610000e-02 
1.691154000e-02  7.142860000e-01 3.030300000e-02 
1.692153500e-02  7.142860000e-01 6.060610000e-02 
1.693153000e-02  6.785710000e-01 3.030300000e-02 
1.694152500e-02  6.785710000e-01 3.030300000e-02 
1.695152000e-02  6.785710000e-01 6.060610000e-02 
1.696151500e-02  6.428570000e-01 3.030300000e-02 
1.697151000e-02  6.428570000e-01 3.030300000e-02 
1.698150500e-02  6.428570000e-01 6.060610000e-02 
1.699150000e-02  6.428570000e-01 3.030300000e-02 
1.700149500e-02  6.428570000e-01 3.030300000e-02 
1.701149000e-02  6.071430000e-01 3.030300000e-02 
1.702148500e-02  6.071430000e-01 6.060610000e-02 
1.703148000e-02  6.071430000e-01 3.030300000e-02 
1.704147500e-02  6.071430000e-01 3.030300000e-02 
1.705147000e-02  6.071430000e-01 3.030300000e-02 
1.706146500e-02  5.714290000e-01 3.030300000e-02 
1.707146000e-02  6.071430000e-01 6.060610000e-02 
1.708145500e-02  7.500000000e-01 6.060610000e-02 
1.709145000e-02  5.714290000e-01 3.030300000e-02 
1.710144500e-02  5.714290000e-01 6.060610000e-02 
1.711144000e-02  5.714290000e-01 6.060610000e-02 
1.712143500e-02  5.714290000e-01 6.060610000e-02 
1.713143000e-02  5.714290000e-01 3.030300000e-02 
1.714142500e-02  5.357140000e-01 6.060610000e-02 
1.715142000e-02  5.357140000e-01 6.060610000e-02 
1.716141500e-02  5.357140000e-01 3.030300000e-02 
1.717141000e-02  5.357140000e-01 3.030300000e-02 
1.718140500e-02  5.357140000e-01 3.030300000e-02 
1.719140000e-02  5.357140000e-01 3.030300000e-02 
1.720139500e-02  5.357140000e-01 6.060610000e-02 
1.721139000e-02  5.000000000e-01 3.030300000e-02 
1.722138500e-02  5.357140000e-01 3.030300000e-02 
1.723138000e-02  5.000000000e-01 3.030300000e-02 
1.724137500e-02  5.000000000e-01 3.030300000e-02 
1.725137000e-02  5.000000000e-01 6.060610000e-02 
1.726136500e-02  5.000000000e-01 3.030300000e-02 
1.727136000e-02  5.000000000e-01 3.030300000e-02 
1.728135500e-02  5.000000000e-01 3.030300000e-02 
1.729135000e-02  5.000000000e-01 3.030300000e-02 
1.730134500e-02  5.000000000e-01 3.030300000e-02 
1.731134000e-02  5.000000000e-01 6.060610000e-02 
1.732133500e-02  5.000000000e-01 6.060610000e-02 
1.733133000e-02  5.000000000e-01 6.060610000e-02 
1.734132500e-02  5.000000000e-01 3.030300000e-02 
1.735132000e-02  5.357140000e-01 3.030300000e-02 
1.736131500e-02  5.357140000e-01 3.030300000e-02 
1.737131000e-02  4.642860000e-01 3.030300000e-02 
1.738130500e-02  5.357140000e-01 3.030300000e-02 
1.739130000e-02  5.357140000e-01 3.030300000e-02 
1.740129500e-02  5.357140000e-01 1.212120000e-01 
1.741129000e-02  5.357140000e-01 4.545450000e-01 
1.742128500e-02  5.357140000e-01 6.969700000e-01 
1.743128000e-02  5.357140000e-01 8.484850000e-01 
1.744127500e-02  5.357140000e-01 9.090910000e-01 
1.745127000e-02  5.357140000e-01 9.393940000e-01 
1.746126500e-02  5.357140000e-01 9.696970000e-01 
1.747126000e-02  5.000000000e-01 9.696970000e-01 
1.748125500e-02  5.000000000e-01 9.393940000e-01 
1.749125000e-02  5.000000000e-01 9.696970000e-01 
1.750124500e-02  5.000000000e-01 9.696970000e-01 
1.751124000e-02  5.000000000e-01 9.696970000e-01 
1.752123500e-02  5.000000000e-01 9.696970000e-01 
1.753123000e-02  4.642860000e-01 9.696970000e-01 
1.754122500e-02  4.642860000e-01 9.393940000e-01 
1.755122000e-02  4.642860000e-01 9.696970000e-01 
1.756121500e-02  4.285710000e-01 9.696970000e-01 
1.757121000e-02  4.285710000e-01 9.696970000e-01 
1.758120500e-02  4.285710000e-01 9.393940000e-01 
1.759120000e-02  4.285710000e-01 9.696970000e-01 
1.760119500e-02  4.285710000e-01 9.696970000e-01 
1.761119000e-02  3.928570000e-01 9.696970000e-01 
1.762118500e-02  4.285710000e-01 9.696970000e-01 
1.763118000e-02  3.928570000e-01 9.696970000e-01 
1.764117500e-02  3.928570000e-01 9.696970000e-01 
1.765117000e-02  3.928570000e-01 9.696970000e-01 
1.766116500e-02  3.571430000e-01 9.696970000e-01 
1.767116000e-02  3.571430000e-01 9.696970000e-01 
1.768115500e-02  3.571430000e-01 9.696970000e-01 
1.769115000e-02  3.571430000e-01 9.696970000e-01 
1.770114500e-02  3.571430000e-01 9.393940000e-01 
1.771114000e-02  3.571430000e-01 9.696970000e-01 
1.772113500e-02  3.214290000e-01 9.696970000e-01 
1.773113000e-02  3.214290000e-01 9.696970000e-01 
1.774112500e-02  3.214290000e-01 9.696970000e-01 
1.775112000e-02  3.214290000e-01 9.696970000e-01 
1.776111500e-02  2.857140000e-01 9.696970000e-01 
1.777111000e-02  2.857140000e-01 9.696970000e-01 
1.778110500e-02  2.857140000e-01 9.696970000e-01 
1.779110000e-02  2.857140000e-01 9.696970000e-01 
1.780109500e-02  2.857140000e-01 9.696970000e-01 
1.781109000e-02  2.857140000e-01 9.696970000e-01 
1.782108500e-02  2.500000000e-01 9.696970000e-01 
1.783108000e-02  2.500000000e-01 9.696970000e-01 
1.784107500e-02  2.500000000e-01 9.696970000e-01 
1.785107000e-02  2.500000000e-01 9.696970000e-01 
1.786106500e-02  2.500000000e-01 9.393940000e-01 
1.787106000e-02  2.500000000e-01 9.696970000e-01 
1.788105500e-02  2.500000000e-01 9.696970000e-01 
1.789105000e-02  2.142860000e-01 9.393940000e-01 
1.790104500e-02  2.142860000e-01 9.696970000e-01 
1.791104000e-02  2.142860000e-01 9.393940000e-01 
1.792103500e-02  2.142860000e-01 9.696970000e-01 
1.793103000e-02  2.142860000e-01 9.696970000e-01 
1.794102500e-02  2.142860000e-01 9.696970000e-01 
1.795102000e-02  1.785710000e-01 9.393940000e-01 
1.796101500e-02  1.785710000e-01 9.696970000e-01 
1.797101000e-02  1.785710000e-01 9.393940000e-01 
1.798100500e-02  1.785710000e-01 9.393940000e-01 
1.799100000e-02  1.785710000e-01 9.696970000e-01 
1.800099500e-02  1.785710000e-01 9.696970000e-01 
1.801099000e-02  1.428570000e-01 9.696970000e-01 
1.802098500e-02  1.428570000e-01 9.696970000e-01 
1.803098000e-02  1.428570000e-01 9.696970000e-01 
1.804097500e-02  1.428570000e-01 9.696970000e-01 
1.805097000e-02  1.428570000e-01 9.696970000e-01 
1.806096500e-02  1.428570000e-01 9.696970000e-01 
1.807096000e-02  1.428570000e-01 9.696970000e-01 
1.808095500e-02  1.071430000e-01 9.696970000e-01 
1.809095000e-02  1.428570000e-01 9.696970000e-01 
1.810094500e-02  1.071430000e-01 9.696970000e-01 
1.811094000e-02  1.428570000e-01 9.696970000e-01 
1.812093500e-02  1.071430000e-01 9.696970000e-01 
1.813093000e-02  1.071430000e-01 9.696970000e-01 
1.814092500e-02  1.071430000e-01 9.696970000e-01 
1.815092000e-02  1.071430000e-01 9.696970000e-01 
1.816091500e-02  1.071430000e-01 9.696970000e-01 
1.817091000e-02  1.071430000e-01 9.393940000e-01 
1.818090500e-02  1.071430000e-01 9.696970000e-01 
1.819090000e-02  1.071430000e-01 9.696970000e-01 
1.820089500e-02  1.071430000e-01 9.696970000e-01 
1.821089000e-02  1.071430000e-01 9.696970000e-01 
1.822088500e-02  1.071430000e-01 9.696970000e-01 
1.823088000e-02  1.071430000e-01 9.696970000e-01 
1.824087500e-02  1.071430000e-01 9.696970000e-01 
1.825087000e-02  1.071430000e-01 9.696970000e-01 
1.826086500e-02  1.071430000e-01 9.696970000e-01 
1.827086000e-02  2.500000000e-01 1.000000000e+00 
1.828085500e-02  1.071430000e-01 9.696970000e-01 
1.829085000e-02  1.071430000e-01 9.696970000e-01 
1.830084500e-02  1.071430000e-01 9.696970000e-01 
1.831084000e-02  1.071430000e-01 9.696970000e-01 
1.832083500e-02  1.071430000e-01 9.696970000e-01 
1.833083000e-02  1.071430000e-01 9.696970000e-01 
1.834082500e-02  1.071430000e-01 9.696970000e-01 
1.835082000e-02  1.071430000e-01 9.696970000e-01 
1.836081500e-02  1.071430000e-01 9.696970000e-01 
1.837081000e-02  1.071430000e-01 9.393940000e-01 
1.838080500e-02  1.428570000e-01 9.696970000e-01 
1.839080000e-02  1.428570000e-01 9.696970000e-01 
1.840079500e-02  1.428570000e-01 9.696970000e-01 
1.841079000e-02  1.428570000e-01 9.696970000e-01 
1.842078500e-02  1.428570000e-01 9.393940000e-01 
1.843078000e-02  1.428570000e-01 9.696970000e-01 
1.844077500e-02  1.428570000e-01 9.696970000e-01 
1.845077000e-02  1.428570000e-01 9.696970000e-01 
1.846076500e-02  1.428570000e-01 9.696970000e-01 
1.847076000e-02  1.428570000e-01 9.393940000e-01 
1.848075500e-02  1.428570000e-01 9.696970000e-01 
1.849075000e-02  1.428570000e-01 9.696970000e-01 
1.850074500e-02  1.428570000e-01 9.696970000e-01 
1.851074000e-02  1.785710000e-01 9.696970000e-01 
1.852073500e-02  1.785710000e-01 9.696970000e-01 
1.853073000e-02  1.428570000e-01 9.696970000e-01 
1.854072500e-02  1.785710000e-01 9.696970000e-01 
1.855072000e-02  1.785710000e-01 9.696970000e-01 
1.856071500e-02  1.785710000e-01 9.696970000e-01 
1.857071000e-02  1.785710000e-01 9.696970000e-01 
1.858070500e-02  1.785710000e-01 9.696970000e-01 
1.859070000e-02  1.785710000e-01 9.696970000e-01 
1.860069500e-02  1.785710000e-01 9.696970000e-01 
1.861069000e-02  1.785710000e-01 9.696970000e-01 
1.862068500e-02  1.785710000e-01 9.696970000e-01 
1.863068000e-02  1.785710000e-01 9.696970000e-01 
1.864067500e-02  1.785710000e-01 9.696970000e-01 
1.865067000e-02  1.785710000e-01 9.696970000e-01 
1.866066500e-02  1.785710000e-01 9.393940000e-01 
1.867066000e-02  2.142860000e-01 9.696970000e-01 
1.868065500e-02  2.142860000e-01 9.696970000e-01 
1.869065000e-02  1.785710000e-01 9.696970000e-01 
1.870064500e-02  1.785710000e-01 9.696970000e-01 
1.871064000e-02  2.142860000e-01 9.696970000e-01 
1.872063500e-02  3.571430000e-01 9.696970000e-01 
1.873063000e-02  2.142860000e-01 9.696970000e-01 
1.874062500e-02  2.142860000e-01 9.696970000e-01 
1.875062000e-02  2.142860000e-01 9.696970000e-01 
1.876061500e-02  2.142860000e-01 9.696970000e-01 
1.877061000e-02  2.142860000e-01 9.696970000e-01 
1.878060500e-02  2.142860000e-01 9.696970000e-01 
1.879060000e-02  2.142860000e-01 9.696970000e-01 
1.880059500e-02  2.142860000e-01 9.696970000e-01 
1.881059000e-02  2.142860000e-01 9.696970000e-01 
1.882058500e-02  2.142860000e-01 9.696970000e-01 
1.883058000e-02  2.142860000e-01 9.696970000e-01 
1.884057500e-02  2.142860000e-01 9.696970000e-01 
1.885057000e-02  2.142860000e-01 9.696970000e-01 
1.886056500e-02  1.785710000e-01 9.696970000e-01 
1.887056000e-02  2.142860000e-01 9.696970000e-01 
1.888055500e-02  2.142860000e-01 9.696970000e-01 
1.889055000e-02  1.785710000e-01 9.696970000e-01 
1.890054500e-02  2.142860000e-01 9.696970000e-01 
1.891054000e-02  1.785710000e-01 9.696970000e-01 
1.892053500e-02  1.785710000e-01 9.696970000e-01 
1.893053000e-02  2.142860000e-01 9.696970000e-01 
1.894052500e-02  2.142860000e-01 9.696970000e-01 
1.895052000e-02  1.785710000e-01 9.696970000e-01 
1.896051500e-02  2.142860000e-01 9.696970000e-01 
1.897051000e-02  2.142860000e-01 9.696970000e-01 
1.898050500e-02  2.142860000e-01 9.696970000e-01 
1.899050000e-02  2.142860000e-01 9.696970000e-01 
1.900049500e-02  1.785710000e-01 9.696970000e-01 
1.901049000e-02  1.428570000e-01 9.393940000e-01 
1.902048500e-02  2.142860000e-01 9.696970000e-01 
1.903048000e-02  2.142860000e-01 9.696970000e-01 
1.904047500e-02  1.785710000e-01 9.696970000e-01 
1.905047000e-02  2.142860000e-01 9.696970000e-01 
1.906046500e-02  1.785710000e-01 9.696970000e-01 
1.907046000e-02  1.785710000e-01 9.696970000e-01 
1.908045500e-02  1.785710000e-01 9.696970000e-01 
1.909045000e-02  1.785710000e-01 9.696970000e-01 
1.910044500e-02  1.785710000e-01 9.393940000e-01 
1.911044000e-02  1.785710000e-01 9.696970000e-01 
1.912043500e-02  1.785710000e-01 9.696970000e-01 
1.913043000e-02  1.785710000e-01 9.696970000e-01 
1.914042500e-02  1.785710000e-01 9.696970000e-01 
1.915042000e-02  1.785710000e-01 9.696970000e-01 
1.916041500e-02  1.785710000e-01 9.696970000e-01 
1.917041000e-02  1.785710000e-01 9.696970000e-01 
1.918040500e-02  1.785710000e-01 9.696970000e-01 
1.919040000e-02  1.785710000e-01 9.696970000e-01 
1.920039500e-02  1.785710000e-01 9.696970000e-01 
1.921039000e-02  1.785710000e-01 9.696970000e-01 
1.922038500e-02  1.785710000e-01 9.696970000e-01 
1.923038000e-02  1.785710000e-01 9.696970000e-01 
1.924037500e-02  1.785710000e-01 9.696970000e-01 
1.925037000e-02  1.785710000e-01 9.696970000e-01 
1.926036500e-02  1.785710000e-01 9.696970000e-01 
1.927036000e-02  1.785710000e-01 9.696970000e-01 
1.928035500e-02  1.785710000e-01 9.696970000e-01 
1.929035000e-02  1.785710000e-01 9.696970000e-01 
1.930034500e-02  1.785710000e-01 9.696970000e-01 
1.931034000e-02  1.785710000e-01 9.696970000e-01 
1.932033500e-02  1.785710000e-01 9.393940000e-01 
1.933033000e-02  1.785710000e-01 9.696970000e-01 
1.934032500e-02  1.785710000e-01 9.696970000e-01 
1.935032000e-02  1.785710000e-01 9.696970000e-01 
1.936031500e-02  1.785710000e-01 9.696970000e-01 
1.937031000e-02  1.785710000e-01 9.696970000e-01 
1.938030500e-02  1.785710000e-01 9.696970000e-01 
1.939030000e-02  1.785710000e-01 9.696970000e-01 
1.940029500e-02  1.785710000e-01 9.696970000e-01 
1.941029000e-02  1.785710000e-01 9.696970000e-01 
1.942028500e-02  1.785710000e-01 9.696970000e-01 
1.943028000e-02  1.785710000e-01 9.696970000e-01 
1.944027500e-02  1.785710000e-01 9.696970000e-01 
1.945027000e-02  1.785710000e-01 9.696970000e-01 
1.946026500e-02  3.571430000e-02 9.090910000e-01 
1.947026000e-02  1.785710000e-01 9.696970000e-01 
1.948025500e-02  1.785710000e-01 9.696970000e-01 
1.949025000e-02  1.785710000e-01 9.696970000e-01 
1.950024500e-02  1.785710000e-01 9.696970000e-01 
1.951024000e-02  1.785710000e-01 9.696970000e-01 
1.952023500e-02  1.785710000e-01 9.696970000e-01 
1.953023000e-02  1.785710000e-01 9.696970000e-01 
1.954022500e-02  1.785710000e-01 9.696970000e-01 
1.955022000e-02  1.785710000e-01 9.696970000e-01 
1.956021500e-02  1.785710000e-01 9.696970000e-01 
1.957021000e-02  1.785710000e-01 9.696970000e-01 
1.958020500e-02  1.785710000e-01 9.696970000e-01 
1.959020000e-02  1.785710000e-01 9.696970000e-01 
1.960019500e-02  1.785710000e-01 9.696970000e-01 
1.961019000e-02  1.785710000e-01 9.696970000e-01 
1.962018500e-02  1.785710000e-01 9.696970000e-01 
1.963018000e-02  1.785710000e-01 9.696970000e-01 
1.964017500e-02  1.785710000e-01 9.696970000e-01 
1.965017000e-02  1.785710000e-01 9.696970000e-01 
1.966016500e-02  1.785710000e-01 9.696970000e-01 
1.967016000e-02  1.785710000e-01 9.696970000e-01 
1.968015500e-02  1.785710000e-01 9.696970000e-01 
1.969015000e-02  1.785710000e-01 9.696970000e-01 
1.970014500e-02  1.785710000e-01 9.696970000e-01 
1.971014000e-02  1.785710000e-01 9.696970000e-01 
1.972013500e-02  1.785710000e-01 9.696970000e-01 
1.973013000e-02  1.785710000e-01 9.696970000e-01 
1.974012500e-02  1.785710000e-01 9.696970000e-01 
1.975012000e-02  1.071430000e-01 9.393940000e-01 
1.976011500e-02  1.785710000e-01 9.696970000e-01 
1.977011000e-02  1.785710000e-01 9.696970000e-01 
1.978010500e-02  1.785710000e-01 9.696970000e-01 
1.979010000e-02  1.785710000e-01 9.696970000e-01 
1.980009500e-02  1.785710000e-01 9.393940000e-01 
1.981009000e-02  1.785710000e-01 9.696970000e-01 
1.982008500e-02  1.785710000e-01 9.696970000e-01 
1.983008000e-02  1.785710000e-01 9.696970000e-01 
